# Offline-resolver overrides:  <term as printed>  TAB  <target the index resolves>
#
# WHY THIS FILE EXISTS, and why it is not aliases_src/{lang}_curated.tsv
# ---------------------------------------------------------------------
# Those files are inputs to the BUNDLE BUILD (indicator/fhir/embeddings/
# lexicon.py). Their right-hand side is a descriptive English phrase —
# "Total cholesterol TC", "Leukocyte count WBC" — which is exactly the shape
# the alias-index build wants.
#
# This file serves the OFFLINE RESOLVER at runtime, where the right-hand side
# has a different job: it must itself be a key the finished alias index can
# look up. "Total cholesterol TC" is a fine build input and a dead end at
# lookup time. Rewriting the build inputs to suit the resolver would have
# quietly degraded the semantic pipeline, so the two concerns get two files.
#
# Every row here was a documented failure in test_engine_coverage.py. Two
# kinds of failure appear, and the second is the dangerous one:
#
#   MISS  — "LDL cholesterol" resolved to nothing. The index is built from
#           LOINC long common names, so it knows the formal name and the lab
#           short code (LDL-C) but not the phrase humans write. Plain English
#           was, counter-intuitively, the worst-covered language.
#
#   WRONG — "血红蛋白" resolved to Hemoglobin A1c: a different test, returned
#           with full confidence. It matches 301 index rows and the commonness
#           prior likes HbA1c best. A resolution-rate metric scores this as a
#           success; a patient reading the report would not.
#
# CONTRIBUTING: this is the lowest-barrier useful PR in the repo. Find a term
# that resolves wrong or not at all, add one row here plus one case in
# mirobody/test_engine_coverage.py, and raise COVERAGE_FLOOR. Any language.
# Targets are validated by the test suite, so a typo'd target fails CI rather
# than shipping.

# ══ English ═══════════════════════════════════════════════════════════════
# ── lipid panel ──────────────────────────────────────────────────────────
中性粒细胞比例	neutrophils/leukocytes in blood
嗜酸性粒细胞百分比	Eosinophils/Leukocytes
嗜酸性粒细胞比例	Eosinophils/Leukocytes
淋巴细胞百分比	Lymphocytes/Leukocytes
淋巴细胞比例	Lymphocytes/Leukocytes
单核细胞百分比	Monocytes/Leukocytes
单核细胞比例	Monocytes/Leukocytes
嗜碱性粒细胞百分比	Basophils/Leukocytes
嗜碱性粒细胞比例	Basophils/Leukocytes
# The other half of the distinction. `绝对值` is one CJK token, so unlike `%`
# it produces no bare-stem variant and needs its own row.
#
# The target names the METHOD-LESS code explicitly. Pointing at bare
# `Neutrophils` lands on 751-8 `… by Automated count`, and the unit-driven
# crossing in `variant_for_reading` prefers the method-less 26499-4 — so the
# same measurement got two identities depending on whether the report spelled
# out 绝对值 or printed a bare name with 10*9/L, which is exactly the split
# these rows exist to prevent. Both routes now end on the same code, and it is
# the method-less one for the reason that function already states: `by
# Automated count` is a narrower claim than a report saying "4.2" supports.
中性粒细胞绝对值	Neutrophils [#/volume] in Blood
嗜酸性粒细胞绝对值	Eosinophils [#/volume] in Blood
淋巴细胞绝对值	Lymphocytes [#/volume] in Blood
单核细胞绝对值	Monocytes [#/volume] in Blood
嗜碱性粒细胞绝对值	Basophils [#/volume] in Blood

# The same distinction on the English side, which was still inverted.
#
# `surface_variants` strips a trailing `#` or `%` to a bare stem, so `NEUT#`
# and `NEUT%` both reach `neut`. In Chinese the bare stem carries a row above
# and lands on the ratio, which is why `中性粒细胞%` is already right. English
# has no such row: `neut` matched the index at 751-8 `[#/volume] by Automated
# count`, so `NEUT%` answered an ABSOLUTE code and `LYMPH#` a PERCENTAGE one.
# Exact-surface rows win because variants are tried most-specific first.
#
# Targets are the method-less codes the rows above use, so a report printing
# NEUT# and one printing 中性粒细胞绝对值 land on one series.
NEUT#	Neutrophils [#/volume] in Blood
NEUT abs	Neutrophils [#/volume] in Blood
NEU#	Neutrophils [#/volume] in Blood
NEU abs	Neutrophils [#/volume] in Blood
neutrophils absolute	Neutrophils [#/volume] in Blood
absolute neutrophils	Neutrophils [#/volume] in Blood
absolute neutrophil count	Neutrophils [#/volume] in Blood
neutrophil count	Neutrophils [#/volume] in Blood
neutrophil absolute count	Neutrophils [#/volume] in Blood
ANC	Neutrophils [#/volume] in Blood
NEUT%	Neutrophils/Leukocytes in Blood
NEU%	Neutrophils/Leukocytes in Blood
neutrophils %	Neutrophils/Leukocytes in Blood
neutrophils%	Neutrophils/Leukocytes in Blood
neutrophil percentage	Neutrophils/Leukocytes in Blood
neutrophil percent	Neutrophils/Leukocytes in Blood
neutrophils relative	Neutrophils/Leukocytes in Blood
LYMPH#	Lymphocytes [#/volume] in Blood
LYMPH abs	Lymphocytes [#/volume] in Blood
LYM#	Lymphocytes [#/volume] in Blood
LYM abs	Lymphocytes [#/volume] in Blood
lymphocytes absolute	Lymphocytes [#/volume] in Blood
absolute lymphocytes	Lymphocytes [#/volume] in Blood
absolute lymphocyte count	Lymphocytes [#/volume] in Blood
lymphocyte count	Lymphocytes [#/volume] in Blood
lymphocyte absolute count	Lymphocytes [#/volume] in Blood
lymphs abs	Lymphocytes [#/volume] in Blood
LYMPH%	Lymphocytes/Leukocytes in Blood
LYM%	Lymphocytes/Leukocytes in Blood
lymphocytes %	Lymphocytes/Leukocytes in Blood
lymphocytes%	Lymphocytes/Leukocytes in Blood
lymphocyte percentage	Lymphocytes/Leukocytes in Blood
lymphocyte percent	Lymphocytes/Leukocytes in Blood
lymphocytes relative	Lymphocytes/Leukocytes in Blood
lymphs %	Lymphocytes/Leukocytes in Blood
lymphs%	Lymphocytes/Leukocytes in Blood
MONO#	Monocytes [#/volume] in Blood
MONO abs	Monocytes [#/volume] in Blood
monocytes absolute	Monocytes [#/volume] in Blood
absolute monocytes	Monocytes [#/volume] in Blood
absolute monocyte count	Monocytes [#/volume] in Blood
monocyte count	Monocytes [#/volume] in Blood
monocyte absolute count	Monocytes [#/volume] in Blood
monos abs	Monocytes [#/volume] in Blood
MONO%	Monocytes/Leukocytes in Blood
monocytes %	Monocytes/Leukocytes in Blood
monocytes%	Monocytes/Leukocytes in Blood
monocyte percentage	Monocytes/Leukocytes in Blood
monocyte percent	Monocytes/Leukocytes in Blood
monocytes relative	Monocytes/Leukocytes in Blood
monos %	Monocytes/Leukocytes in Blood
monos%	Monocytes/Leukocytes in Blood
EOS#	Eosinophils [#/volume] in Blood
EOS abs	Eosinophils [#/volume] in Blood
EO#	Eosinophils [#/volume] in Blood
EO abs	Eosinophils [#/volume] in Blood
eosinophils absolute	Eosinophils [#/volume] in Blood
absolute eosinophils	Eosinophils [#/volume] in Blood
absolute eosinophil count	Eosinophils [#/volume] in Blood
eosinophil count	Eosinophils [#/volume] in Blood
eosinophil absolute count	Eosinophils [#/volume] in Blood
EOS%	Eosinophils/Leukocytes in Blood
EO%	Eosinophils/Leukocytes in Blood
eosinophils %	Eosinophils/Leukocytes in Blood
eosinophils%	Eosinophils/Leukocytes in Blood
eosinophil percentage	Eosinophils/Leukocytes in Blood
eosinophil percent	Eosinophils/Leukocytes in Blood
eosinophils relative	Eosinophils/Leukocytes in Blood
eos %	Eosinophils/Leukocytes in Blood
BASO#	Basophils [#/volume] in Blood
BASO abs	Basophils [#/volume] in Blood
basophils absolute	Basophils [#/volume] in Blood
absolute basophils	Basophils [#/volume] in Blood
absolute basophil count	Basophils [#/volume] in Blood
basophil count	Basophils [#/volume] in Blood
basophil absolute count	Basophils [#/volume] in Blood
basos abs	Basophils [#/volume] in Blood
BASO%	Basophils/Leukocytes in Blood
basophils %	Basophils/Leukocytes in Blood
basophils%	Basophils/Leukocytes in Blood
basophil percentage	Basophils/Leukocytes in Blood
basophil percent	Basophils/Leukocytes in Blood
basophils relative	Basophils/Leukocytes in Blood
basos %	Basophils/Leukocytes in Blood
basos%	Basophils/Leukocytes in Blood

# `Hemoglobin A1c` — the full English name — was the only one of four spellings
# that answered 41995-2 (a mass concentration almost no report means) while
# 糖化血红蛋白 / HbA1c / A1c all answered 4548-4, the ratio every lab prints as a
# percentage. The outlier was the spelling an English document is most likely
# to print.
Hemoglobin A1c	Hemoglobin A1c/Hemoglobin.total

# 呼吸频率 is the standard Chinese vital-sign term and did not resolve at all;
# 呼吸速率 resolved to 9278-3 `Breath rate special circumstances`, which is a
# ventilator/exercise-protocol code, not the number on a vitals panel. Only the
# bare 呼吸 worked, which is the spelling a report is least likely to print.
呼吸次数	Respiratory rate
呼吸频率	Respiratory rate
呼吸速率	Respiratory rate

# ── everyday panel terms, swept against a 132-term Chinese report vocabulary ─
#
# 27 of 132 did not resolve (20%), and the misses were not exotic: they were
# the FULL spelling of a term whose abbreviation already worked. A formal
# report prints 乙型肝炎表面抗原; a summary prints 乙肝表面抗原; only the second
# resolved. Same shape for 丙型肝炎抗体/丙肝抗体, 血肌酐/肌酐, 三酰甘油/甘油三酯.
#
# The infectious-disease panel was the worst of it — 12 of its 26 spellings
# missing — and it is on nearly every physical-examination report there is.
乙型肝炎表面抗原	Hepatitis B virus surface Ag
乙型肝炎表面抗体	Hepatitis B virus surface Ab
乙肝表面抗原定量	Hepatitis B virus surface Ag
乙型肝炎e抗原	HBeAg
乙肝e抗体	HBeAb
乙型肝炎e抗体	HBeAb
乙型肝炎核心抗体	Hepatitis B virus core Ab
丙型肝炎抗体	Hepatitis C virus Ab
HCV抗体	Hepatitis C virus Ab
抗HCV	Hepatitis C virus Ab
抗-HCV	Hepatitis C virus Ab
TPPA	Treponema pallidum Ab
TRUST	RPR
艾滋病抗体	HIV 1+2 Ab

# `eGFR` answered 107231-3 `Natriuretic peptide B [Mass/volume] adjusted for
# eGFR` — a heart-failure marker, for a kidney measure, because the acronym
# appears inside that code's own name. A wrong answer, not a missing one, and
# the only one this sweep found. `GFR` and 肾小球滤过率 were right all along.
eGFR	Glomerular filtration rate
估算肾小球滤过率	Glomerular filtration rate

# The rest of the sweep. `碱性磷酸酶ALP` / `尿素氮BUN` / `总胆固醇TC` are the
# same analyte-plus-acronym shape the trailing-acronym strip handles — but
# written with NO space, which is how a table cell renders it, and which the
# strip cannot see.
白球比	Albumin/Globulin
白球比值	Albumin/Globulin
白蛋白球蛋白比值	Albumin/Globulin
血肌酐	Creatinine
血尿酸	Urate
三酰甘油	Triglyceride
脂蛋白a	Lipoprotein (a)
餐后2小时血糖	Glucose^2H post meal
γ-谷氨酰基转移酶	Gamma glutamyl transferase
碱性磷酸酶ALP	Alkaline phosphatase
尿素氮BUN	Urea nitrogen
总胆固醇TC	Cholesterol
血清铁	Iron
血氯	Chloride
血磷	Phosphate
血镁	Magnesium
血清氯	Chloride
血清钙	Calcium
平均血红蛋白量	MCH
肌钙蛋白I	Troponin I
高敏肌钙蛋白	Troponin I
超敏肌钙蛋白	Troponin I
甲状腺过氧化物酶抗体	Thyroperoxidase Ab
TPOAb	Thyroperoxidase Ab
甲状腺球蛋白抗体	Thyroglobulin Ab
TgAb	Thyroglobulin Ab
总三碘甲状腺原氨酸	Triiodothyronine
总甲状腺素	Thyroxine
糖类抗原199	Cancer Ag 19-9
CA199	Cancer Ag 19-9
尿pH	pH of Urine
尿酸碱度	pH of Urine
25羟基维生素D	25-hydroxyvitamin D3

# ── red-cell and platelet indices, and two identities split by language ─────
#
# Every abbreviation resolved and every spelled-out English name missed: MCV
# answered 30428-7 while `Mean Corpuscular Volume` answered nothing, and the
# same held for MCH, MCHC, RDW and MPV. An English report is as likely to
# print the words.
#
# 红细胞沉降率 answered 4539-3 `by Zetafuge`, an obsolete instrument, while 血沉
# and ESR both answered the method-less 30341-2. Bare 红细胞分布宽度 answered
# the SD code and bare RDW the CV one. RDW-CV and RDW-SD stay apart: LOINC
# models a width and an entitic volume, and reports print both.
#
# `Leukocytes` and `Erythrocytes` get no row on purpose: a urinalysis prints
# both, and a blood code would be a confident wrong answer.
Mean Corpuscular Volume	MCV [Entitic mean volume] in Red Blood Cells
Mean Cell Volume	MCV [Entitic mean volume] in Red Blood Cells
Mean Corpuscular Hemoglobin	MCH [Entitic mass] by Automated count
Mean Cell Hemoglobin	MCH [Entitic mass] by Automated count
Mean Corpuscular Haemoglobin	MCH [Entitic mass] by Automated count
Mean Corpuscular Hemoglobin Concentration	MCHC
Mean Cell Hemoglobin Concentration	MCHC
Mean Corpuscular Haemoglobin Concentration	MCHC
Red Cell Distribution Width	Erythrocyte [DistWidth] in Blood
Red Blood Cell Distribution Width	Erythrocyte [DistWidth] in Blood
Red Cell Distribution Width-CV	Erythrocyte [DistWidth] in Blood
Red Blood Cell Distribution Width-CV	Erythrocyte [DistWidth] in Blood
# RDW-SD has no reachable name in the 2.83 cut. 2.82 modelled it as an
# entitic volume; 2.83 replaced that with 115742-9, a DistWidth "by Standard
# deviation" that carries no alias, so nothing the index can look up names it.
# Answering the generic 30385-9 would put a volume in fL on the same line as a
# CV percentage, so these abstain. With a unit the engine already refuses and
# says why ("no code for this analyte carries EntVol").
RDW-SD	!unresolved
RDW-SD%	!unresolved
Red Cell Distribution Width-SD	!unresolved
Red Blood Cell Distribution Width-SD	!unresolved
Mean Platelet Volume	Platelet [Entitic mean volume] in Blood
Platelets	Platelets [#/volume] in Blood
Erythrocyte Sedimentation Rate	Erythrocyte [Sedimentation Rate] in Blood
Sed Rate	Erythrocyte [Sedimentation Rate] in Blood
红细胞沉降率	Erythrocyte [Sedimentation Rate] in Blood
红细胞分布宽度	Erythrocyte [DistWidth] in Blood
红细胞分布宽度CV	Erythrocyte [DistWidth] in Blood
红细胞分布宽度SD	!unresolved

# ── CK-MB: stripping the trailing token changed the measurement ─────────────
#
# `_TRAILING_ACRONYM` reads `-MB` as a repeat of the stem and strips it, the
# way it correctly strips `TC` from `Total cholesterol TC`. Here the token ADDS
# meaning: `Creatine Kinase-MB` answered 2157-6, TOTAL creatine kinase, and
# with ng/mL it crossed to 50756-6, total CK in Blood. A cardiac marker became
# an enzyme activity with no cardiac specificity, and the answer looked
# confident. `CK-MB` and `Creatine kinase.MB` were always right, so the two
# spellings of one test disagreed.
#
# Target is the method-less mass code, which is the eval ground truth for both
# `CK-MB` and `肌酸激酶MB`; U/L still crosses to 32673-6, the activity sibling.
Creatine Kinase-MB	Creatine kinase.MB
Creatine Kinase MB	Creatine kinase.MB
Creatine kinase-MB	Creatine kinase.MB
CK-MB mass	Creatine kinase.MB
肌酸激酶MB	Creatine kinase.MB
肌酸激酶同工酶MB	Creatine kinase.MB
肌酸激酶-MB	Creatine kinase.MB

# ── chemistry names an extractor spelled out ────────────────────────────
# Same third sweep, over production rows migrated out of th_series_data: the
# index knows these by abbreviation or by their LOINC component, not by the
# long form a translating extractor wrote.
# ── curated rows whose target was not an index key ────────────────────────
# `zh_curated.tsv` maps a printed surface to a PHRASE for the lexicon build,
# and a phrase resolves only sometimes. These seven were the only rows in
# that file whose target resolves on its own while the alias does not, which
# is the failure this file exists to catch. MCHC and MCH are on every blood
# count; the beta-2 glycoprotein rows differ by the I / Ⅰ codepoint.
#
# The target has to be an index KEY, not a phrase `resolve()` can reach some
# other way: `Beta 2 glycoprotein 1` gives 1880-4 and the hyphenated spelling
# gives nothing, while `B2 glycoprotein 1` gives 44447-1, a different code.
平均红细胞血红蛋白浓度	MCHC
平均紅細胞血紅蛋白濃度	MCHC
平均红细胞血红蛋白量	MCH
平均紅細胞血紅蛋白量	MCH
β2糖蛋白I	Beta 2 glycoprotein 1
β2糖蛋白Ⅰ	Beta 2 glycoprotein 1
β2-GP1	Beta 2 glycoprotein 1

lipoprotein a	Lp(a)
total calcium	Calcium
inorganic phosphorus	Phosphate
estimated glomerular filtration rate	Glomerular filtration rate

# ── curated rows whose target resolves nowhere ───────────────────────────
# The other half of the failure above: `zh_curated.tsv` sends 总睡眠时间 to
# `total sleep time TST`, which is not an index key and does not resolve
# either, so the term abstained while its sibling 睡眠时长 gave 93832-4.
# Both spellings are on the same sleep report.
总睡眠时间	Sleep duration

# Russian (ru) — terms as printed on real Russian lab reports (МЕДСИ,
# INVITRO, Moscow state clinics; collected from a personal record archive,
# 2019-2026). Targets verified against the bundle. Two deliberate omissions:
# тромбокрит (platelet crit) and «альфа-амилаза панкреатическая» — no index
# key lands on the right code, and a near-miss key would merge different
# tests onto one trend line, which is worse than an honest abstention.
# CBC / общий анализ крови
СОЭ	esr
Скорость оседания эритроцитов	esr
Тромбоциты	platelet count
Количество тромбоцитов	platelet count
Количество лейкоцитов	leukocytes
Количество эритроцитов	erythrocyte
Гемоглобин общий	hemoglobin
Распределение эритроцитов по объему	RDW
Ширина распределения эритроцитов	RDW
RDW (шир. распред. эритр)	RDW
Средний объем эритроцитов	mcv
Средний объем эритроцита	mcv
MCV (ср. объем эритр.)	mcv
Среднее содержание Hb в эритроците	mch
MCH (ср. содер. Hb в эр.)	mch
Средняя концентрация Hb в эритроците	mchc
MCHC (ср. конц. Hb в эр.)	mchc
МСHС (ср. конц. Hb в эр.)	mchc
Нейтрофилы (общ.число)	neutrophils/leukocytes
Нейтрофилы абс. к-во	neutrophils
Нейтрофилы, абс.	neutrophils
Лимфоциты абс. к-во	lymphocytes
Лимфоциты, абс.	lymphocytes
Моноциты абс. к-во	monocytes
Моноциты, абс.	monocytes
Эозинофилы абс. к-во	eosinophils
Эозинофилы, абс.	eosinophils
Базофилы абс. к-во	basophils
Базофилы, абс.	basophils
# biochemistry / биохимия
АЛТ	alanine aminotransferase
АлАТ	alanine aminotransferase
АЛТ (Аланиновая трансаминаза)	alanine aminotransferase
АЛТ (аланиновая трансаминаза)	alanine aminotransferase
АСТ	aspartate aminotransferase
АСаТ	aspartate aminotransferase
АСТ (Аспарагиновая трансаминаза)	aspartate aminotransferase
АСТ (аспарагиновая трансаминаза)	aspartate aminotransferase
Билирубин общий	bilirubin
Билирубин прямой	bilirubin direct
Билирубин непрямой	bilirubin indirect
Глюкоза	glucose
Общий белок	protein
Мочевина	urea
Мочевая кислота	uric acid
Креатинкиназа	creatine kinase
Щелочная фосфатаза	alkaline phosphatase
Холестерин общий	cholesterol
Кальций ионизированный	calcium free
Фосфор неорганический	inorganic phosphate
С-реактивный белок	C reactive protein
Ревматоидный фактор	rheumatoid factor
АСЛО	ASO
ОЖСС	TIBC
Общая железосвязывающая способность сыворотки	TIBC
Иммуноглобулин Е	IgE total
Иммуноглобулин E	IgE total
Иммуноглобулин Е (IgE)	IgE total
# thyroid & hormones / гормоны
ТТГ	thyroid stimulating hormone
Тиреотропный гормон	thyroid stimulating hormone
Тиреотропный гормон (ТТГ)	thyroid stimulating hormone
Тиреотропный гормон -ТТГ	thyroid stimulating hormone
Анти-ТГ	thyroglobulin Ab
Антитела к тиреоглобулину	thyroglobulin Ab
Антитела к тиреоглобулину (анти-ТГ)	thyroglobulin Ab
Анти-ТПО	thyroperoxidase ab
Антитела к тиреопероксидазе	thyroperoxidase ab
Антитела к тиреопероксидазе (анти-ТПО)	thyroperoxidase ab
Антитела к тиреоидной пероксидазе	thyroperoxidase ab
Т4 свободный	t4 free
Тироксин свободный	t4 free
Т3 свободный	free t3
Трийодтиронин свободный	free t3
# vitamins / витамины
Витамин D	25-hydroxyvitamin D
Витамин 25(ОН) D	25-hydroxyvitamin D
Витамин D (25-OH)	25-hydroxyvitamin D
25-гидроксивитамин D	25-hydroxyvitamin D
Витамин В12	vitamin B12
Витамин B12	vitamin B12
Фолиевая кислота	folate
# Estonian (et) — the three terms a real Estonian (Synlab) report prints
# that the release variants miss
Vitamiin D (25-OH)	25-hydroxyvitamin D
Vitamiin B12	vitamin B12
Holotranskobalamiin	holotranscobalamin
